# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi                   9:dens[1]-dens[1]       10:dens[1]-dens[2]       11:dens[1]-dens[3]       12:dens[1]-dens[4]       13:dens[1]-dens[5]       14:dens[2]-dens[2]       15:dens[2]-dens[3]       16:dens[2]-dens[4]       17:dens[2]-dens[5]       18:dens[3]-dens[3]       19:dens[3]-dens[4]       20:dens[3]-dens[5]       21:dens[4]-dens[4]       22:dens[4]-dens[5]       23:dens[5]-dens[5]       24:phi-dens[1]           25:phi-dens[2]           26:phi-dens[3]           27:phi-dens[4]           28:phi-dens[5]        
  198       7.314595335137e-10       9.169790352234e-14      -2.315727017632e-12       1.983366402875e-15       1.590805814786e-12       3.303796540481e-13      -1.174369228337e-15       1.599826082366e-01      -8.167505847728e-07       2.032172972162e-05      -2.120153507062e-04       8.061579408197e-06       1.035970948707e-01       1.852983474371e-04      -7.551510581210e-04      -1.161353489050e-05       4.508402786798e-02       9.361647892471e-04       1.571566377601e-03       1.378984136226e-02       2.860646449353e-08       7.833684827287e-03       3.434272052882e-08       3.340415612303e-08       1.653632556864e-08       1.174757262272e-08       8.328687126009e-09 
  199       7.331923670695e-10       9.144188021973e-14      -2.154421307020e-12       2.005569586181e-15       1.567201549855e-12       3.263618647156e-13      -1.126384270877e-15       1.599880534008e-01      -3.915655056118e-07       9.630969805732e-06      -2.109600415411e-04      -5.975328681858e-06       1.039349169059e-01       8.803064902351e-05      -7.671446985357e-04       5.255284148995e-05       4.703113005568e-02       1.039152279254e-03       1.600009181222e-03       1.390175835174e-02       1.498493439242e-08       7.896179579601e-03       3.399892032415e-08       3.322259522829e-08       1.662939982405e-08       1.169526477372e-08       8.288176370129e-09 
  200       7.348488047534e-10       9.129375772022e-14      -1.990214203218e-12       2.027888893247e-15       1.544013965168e-12       3.223973660038e-13      -1.078491258024e-15       1.600003583957e-01       0.000000000000e+00       0.000000000000e+00      -2.092987340021e-04      -1.906019591855e-05       1.041776325663e-01       0.000000000000e+00      -7.780588935781e-04       1.105648639798e-04       4.908072935155e-02       1.149310096764e-03       1.611613650819e-03       1.401472019264e-02      -1.995625747527e-09       7.958829336205e-03       3.366151146305e-08       3.302042436134e-08       1.678373131044e-08       1.164383311068e-08       8.248062274410e-09 
  201       7.364281287754e-10       9.125887509880e-14      -1.823164986697e-12       2.050322532318e-15       1.521218669237e-12       3.184817879393e-13      -1.030641485721e-15       1.600229496682e-01       3.463721522356e-07      -8.484081412270e-06      -2.071109499893e-04      -3.100529448359e-05       1.043166133143e-01      -7.761586572907e-05      -7.871911736524e-04       1.611400832559e-04       5.123335173667e-02       1.266708063956e-03       1.604880882856e-03       1.412876021322e-02      -2.249415473308e-08       8.021634284325e-03       3.333118101618e-08       3.279502314493e-08       1.700334775762e-08       1.159325785857e-08       8.208334290672e-09 
  202       7.379298596830e-10       9.134161305270e-14      -1.653323255209e-12       2.072868774288e-15       1.498811799035e-12       3.146143270123e-13      -9.828393805194e-16       1.600571523959e-01       6.463824595888e-07      -1.583257018562e-05      -2.044199773821e-04      -4.179158597694e-05       1.043544046679e-01      -1.448428629994e-04      -7.944147065209e-04       2.042389918915e-04       5.348008118044e-02       1.390523738825e-03       1.580115255251e-03       1.424378123190e-02      -4.609519412154e-08       8.084595290547e-03       3.300812854178e-08       3.254686257459e-08       1.728556949657e-08       1.154352347195e-08       8.168999059577e-09 
  203       7.393535914000e-10       9.154614813373e-14      -1.480737826168e-12       2.095525865868e-15       1.476794224401e-12       3.107950083088e-13      -9.351029483179e-16       1.601037630276e-01       9.015953576259e-07      -2.208378579413e-05      -2.012353312925e-04      -5.144466123051e-05       1.042966274196e-01      -2.020315541182e-04      -7.997514160759e-04       2.401529065960e-04       5.580920691182e-02       1.519672263837e-03       1.538115960528e-03       1.435964844101e-02      -7.221801372454e-08       8.147713437642e-03       3.269242186625e-08       3.227725139513e-08       1.762583339558e-08       1.149461340171e-08       8.130066870212e-09 
  204       7.406989348687e-10       9.187671117325e-14      -1.305459801869e-12       2.118291999492e-15       1.455166130544e-12       3.070237465849e-13      -8.874502269240e-16       1.601635878212e-01       1.113681670875e-06      -2.727865361598e-05      -1.975673028537e-04      -5.999227466358e-05       1.041492067421e-01      -2.495563412753e-04      -8.032258156614e-04       2.691917691649e-04       5.820849553255e-02       1.653021677927e-03       1.479729322159e-03       1.447622116704e-02      -1.002565122867e-07       8.210989866186e-03       3.238411880152e-08       3.198756487930e-08       1.801934286881e-08       1.144650827167e-08       8.091547009185e-09 
  205       7.419655182560e-10       9.233758747424e-14      -1.127542594519e-12       2.141165312758e-15       1.433927005807e-12       3.033003442902e-13      -8.398992822839e-16       1.602374428380e-01       1.284420107599e-06      -3.146074154661e-05      -1.934269702666e-04      -6.746437579550e-05       1.039183762356e-01      -2.878158014947e-04      -8.048650468862e-04       2.916844050903e-04       6.066518440229e-02       1.789392323998e-03       1.405849435476e-03       1.459335279594e-02      -1.295788969012e-07       8.274425774931e-03       3.208326695471e-08       3.167924569099e-08       1.846106479749e-08       1.139918583104e-08       8.053447739685e-09 
  206       7.431529871598e-10       9.293311700323e-14      -9.470419512603e-13       2.164143887874e-15       1.413075629427e-12       2.996244895911e-13      -7.924682047097e-16       1.603261539374e-01       1.415698754568e-06      -3.467629661185e-05      -1.888262098463e-04      -7.389314075830e-05       1.036106819751e-01      -3.172330215872e-04      -8.046989184383e-04       3.079787821722e-04       6.316597502370e-02       1.927556256419e-03       1.317418808585e-03       1.471089069828e-02      -1.595273624252e-07       8.338022421175e-03       3.178990353767e-08       3.135380474835e-08       1.894572645112e-08       1.135262090696e-08       8.015776280536e-09 
  207       7.442610048149e-10       9.366769458240e-14      -7.640159792029e-13       2.187225751110e-15       1.392610059305e-12       2.959957543944e-13      -7.451751051073e-16       1.604305567713e-01       1.509516571832e-06      -3.697428158106e-05      -1.837777070684e-04      -7.931300380939e-05       1.032329865575e-01      -3.382559331024e-04      -8.027599448993e-04       3.184422691297e-04       6.569702642760e-02       2.066236648525e-03       1.215429003276e-03       1.482867615458e-02      -1.894177708950e-07       8.401781121135e-03       3.150405517655e-08       3.101282208694e-08       1.946781240871e-08       1.130678535695e-08       7.978538785250e-09 
  208       7.452892522994e-10       9.454577008154e-14      -5.785251704512e-13       2.210408872240e-15       1.372527619760e-12       2.924135923702e-13      -6.980381112047e-16       1.605514967786e-01       1.567984887495e-06      -3.840641158030e-05      -1.782949676158e-04      -8.376068884419e-05       1.027924731489e-01      -3.513576472805e-04      -7.990833855577e-04       3.234618942115e-04       6.824394855807e-02       2.204107200117e-03       1.100921275939e-03       1.494654428044e-02      -2.185393309423e-07       8.465703250318e-03       3.122573772142e-08       3.065794772292e-08       2.002156147995e-08       1.126164802143e-08       7.941740321091e-09 
  209       7.462374287410e-10       9.557184861009e-14      -3.906324271327e-13       2.233691163991e-15       1.352824889304e-12       2.888773369755e-13      -6.510753637791e-16       1.606898291801e-01       1.593328892484e-06      -3.902719070545e-05      -1.723923284248e-04      -8.727524090878e-05       1.022966495315e-01      -3.570367900049e-04      -7.937072832236e-04       3.234446038076e-04       7.079179565757e-02       2.339791544956e-03       9.749872184757e-04       1.506432395186e-02      -2.461542772090e-07       8.529790243890e-03       3.095495605582e-08       3.029090251616e-08       2.060096362649e-08       1.121717467624e-08       7.905384848120e-09 
  210       7.471052515230e-10       9.675049070916e-14      -2.004030864262e-13       2.257070481486e-15       1.333497688395e-12       2.853861994777e-13      -6.043050128855e-16       1.608464189724e-01       1.587889135328e-06      -3.889394863538e-05      -1.660849687318e-04      -8.989805771259e-05       1.017533521513e-01      -3.558178367538e-04      -7.866725030427e-04       3.188175210595e-04       7.332505965205e-02       2.471862658265e-03       8.387693992101e-04       1.518183773042e-02      -2.714975497628e-07       8.594043597046e-03       3.069170390635e-08       2.991347903342e-08       2.119975688308e-08       1.117332798509e-08       7.869475198262e-09 
  211       7.478924564905e-10       9.808631254350e-14      -7.904945590394e-15       2.280544621696e-15       1.314541067209e-12       2.819392669774e-13      -5.577452140842e-16       1.610221409231e-01       1.554123016924e-06      -3.806687724507e-05      -1.593889211195e-04      -9.167292114102e-05       1.011707501648e-01      -3.482514475527e-04      -7.780227713097e-04       3.100282044721e-04       7.582766353610e-02       2.598842264226e-03       6.934620038050e-04       1.529890178854e-02      -2.937764735131e-07       8.658464865387e-03       3.043596365223e-08       2.952754241151e-08       2.181142427882e-08       1.113006745208e-08       7.834013054354e-09 
  212       7.485987981568e-10       9.958398609359e-14       1.867917130080e-13       2.304111322882e-15       1.295949293399e-12       2.785355004325e-13      -5.114141246685e-16       1.612178795648e-01       1.494606285315e-06      -3.660906721876e-05      -1.523210825640e-04      -9.264602876814e-05       1.005573494866e-01      -3.349148019264e-04      -7.678047142834e-04       2.975449065239e-04       7.828295475804e-02       2.719200243480e-03       5.403114761723e-04       1.541532583471e-02      -3.121704376259e-07       8.723055665282e-03       3.018770613492e-08       2.913503122042e-08       2.242919075839e-08       1.108734937420e-08       7.798998929206e-09 
  213       7.492240499095e-10       1.012482393476e-13       3.836140968659e-13       2.327768264044e-15       1.277715839857e-12       2.751737326808e-13      -4.653298998930e-16       1.614345291902e-01       1.412034530460e-06      -3.458654466312e-05      -1.448992254803e-04      -9.286602536928e-05       9.992199683638e-02      -3.164119338510e-04      -7.560678969997e-04       2.818568322786e-04       8.067369860505e-02       2.831354040624e-03       3.806171593866e-04       1.553091303872e-02      -3.258305749399e-07       8.787817674248e-03       2.994689046768e-08       2.873795832648e-08       2.304602010320e-08       1.104512679384e-08       7.764432144652e-09 
  214       7.497680042166e-10       1.030838564934e-13       5.824868783151e-13       2.351513064367e-15       1.259833372484e-12       2.718526664637e-13      -4.195106892011e-16       1.616729938460e-01       1.309224679008e-06      -3.206830772036e-05      -1.371420087698e-04      -9.238403443376e-05       9.927388378604e-02      -2.933740667060e-04      -7.428648620866e-04       2.634743979959e-04       8.298207158829e-02       2.933668071710e-03       2.157319365978e-04       1.564545995689e-02      -3.338794413813e-07       8.852752631314e-03       2.971346384513e-08       2.833841175554e-08       2.365461185268e-08       1.100334945124e-08       7.730310810612e-09 
  215       7.502304728329e-10       1.050956781105e-13       7.833321694946e-13       2.375343282665e-15       1.242293737948e-12       2.685708724498e-13      -3.739746324528e-16       1.619341873278e-01       1.189116489070e-06      -2.912636318141e-05      -1.290689888659e-04      -9.125368967750e-05       9.862255080714e-02      -2.664599482267e-04      -7.282511685774e-04       2.429294897424e-04       8.518965482801e-02       3.024453131744e-03       4.706287194413e-05       1.575875645731e-02      -3.354106953799e-07       8.917862337396e-03       2.948736135286e-08       2.793855555607e-08       2.424739822544e-08       1.096196373703e-08       7.696631804142e-09 
  216       7.506112870061e-10       1.072886013625e-13       9.860694973216e-13       2.399256416833e-15       1.225087951449e-12       2.653267872575e-13      -3.287398561530e-16       1.622190331747e-01       1.054774044992e-06      -2.583576309903e-05      -1.207006307809e-04      -8.953116655568e-05       9.797789131790e-02      -2.363561854560e-04      -7.122854307254e-04       2.207757220030e-04       8.727742743870e-02       3.101965802186e-03      -1.239281485353e-04       1.587058564510e-02      -3.294887772844e-07       8.983148655665e-03       2.926850577701e-08       2.754063066236e-08       2.481654104048e-08       1.092091264471e-08       7.663390748496e-09 
